,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,renovated_last_20,age
19374,936000.0,3,1.75,2960,12420,1.0,0,1,4_Good,8_Good,0,63
19375,620000.0,4,2.5,3040,9606,2.0,0,0,3_Average,7_Average,0,12
19376,429950.0,3,1.75,1430,9750,1.0,0,0,5_Very_Good,7_Average,0,53
19377,296475.0,3,2.5,1520,4170,2.0,0,0,3_Average,7_Average,0,11
19378,330000.0,4,2.0,1820,9450,1.0,0,0,3_Average,7_Average,0,53
19379,445000.0,3,2.25,1800,11200,1.0,0,0,3_Average,8_Good,0,36
19380,846000.0,4,3.25,2720,4000,2.0,0,1,3_Average,10_Very_Good,0,1
19381,725000.0,4,1.75,1980,5850,1.0,0,1,4_Good,8_Good,0,55
19382,369000.0,4,2.5,2550,7349,2.0,0,0,3_Average,9_Better,0,26
19383,625000.0,3,1.75,2210,16200,1.0,0,0,3_Average,8_Good,0,57
19384,535000.0,3,2.0,2120,4080,2.0,0,0,3_Average,7_Average,0,12
19385,229950.0,4,1.5,1570,6717,1.0,0,0,5_Very_Good,6_Low_Average,0,104
19386,229999.0,3,1.75,1310,6960,1.0,0,0,4_Good,7_Average,0,41
19387,850000.0,5,3.5,3150,4120,2.0,0,0,3_Average,8_Good,1,104
19388,589900.0,4,4.5,3870,35889,2.0,0,0,3_Average,10_Very_Good,0,14
19389,513000.0,2,1.0,1840,4322,1.0,0,0,4_Good,7_Average,0,101
19390,401000.0,3,1.0,1120,8321,1.0,0,0,4_Good,6_Low_Average,0,74
19391,260000.0,3,2.5,1440,2500,2.0,0,0,3_Average,7_Average,0,9
19392,525000.0,4,2.75,2300,26650,1.0,0,0,4_Good,8_Good,0,65
19393,470000.0,3,3.5,2070,11658,1.0,0,0,4_Good,8_Good,0,38
19394,205000.0,4,1.5,1420,8063,1.0,0,0,3_Average,7_Average,0,53
19395,620000.0,3,2.25,2010,7495,1.0,0,0,4_Good,8_Good,0,36
19396,229000.0,3,1.5,1200,5000,1.0,0,0,3_Average,6_Low_Average,0,36
19397,445000.0,2,2.0,1150,6634,1.0,0,0,3_Average,7_Average,0,75
19398,215000.0,2,1.0,1240,7200,1.0,0,0,3_Average,7_Average,0,48
19399,504975.0,2,2.5,1900,4871,2.0,0,0,3_Average,8_Good,0,10
19400,495000.0,4,2.25,2350,10072,2.0,0,0,3_Average,8_Good,0,35
19401,205000.0,3,1.0,1120,8342,1.0,0,0,4_Good,7_Average,0,39
19402,152275.0,1,1.0,1020,6871,1.0,0,0,3_Average,6_Low_Average,0,78
19403,586000.0,4,2.25,1930,8338,1.0,0,0,3_Average,8_Good,0,47
19404,779950.0,2,2.5,2680,7625,1.0,0,0,3_Average,9_Better,0,13
19405,557000.0,4,1.75,2660,11315,2.0,0,0,4_Good,8_Good,0,32
19406,610000.0,4,2.25,2200,7200,1.0,0,1,4_Good,8_Good,0,57
19407,405000.0,3,1.5,1010,7683,1.5,0,0,5_Very_Good,7_Average,0,62
19408,320000.0,4,2.25,2310,7490,2.0,0,0,3_Average,8_Good,0,35
19409,356000.0,3,1.0,920,3863,1.0,0,0,3_Average,6_Low_Average,0,45
19410,794500.0,5,3.0,3030,4120,1.5,0,0,4_Good,7_Average,0,102
19411,349000.0,3,1.75,1590,9620,1.0,0,0,3_Average,7_Average,0,27
19412,549000.0,4,2.25,2740,88426,2.0,0,0,3_Average,7_Average,0,24
19413,193000.0,3,1.0,960,10761,1.0,0,0,4_Good,6_Low_Average,0,53
19414,700000.0,3,1.5,2240,7227,2.0,0,1,3_Average,9_Better,0,38
19415,523000.0,3,2.5,2400,6182,2.0,0,0,3_Average,8_Good,0,17
19416,565000.0,5,3.25,2860,20790,1.0,0,0,4_Good,7_Average,0,50
19417,500000.0,4,2.5,2960,5027,2.0,0,0,3_Average,7_Average,0,15
19418,1450000.0,4,3.25,3770,4103,2.0,0,0,5_Very_Good,9_Better,0,90
19419,710000.0,6,3.5,3830,68825,2.0,0,0,3_Average,9_Better,0,20
19420,333000.0,4,2.0,2750,9001,1.0,0,0,3_Average,8_Good,0,7
19421,580000.0,3,1.75,2100,6874,1.0,0,0,3_Average,7_Average,0,72
19422,289950.0,4,1.75,1500,8400,1.0,0,0,3_Average,7_Average,0,59
19423,375000.0,2,1.0,710,4618,1.0,0,1,3_Average,5_Fair,0,90
19424,505000.0,2,3.0,2770,10800,1.5,0,0,5_Very_Good,8_Good,0,31
19425,324950.0,3,1.75,2050,6720,1.0,0,1,3_Average,7_Average,0,76
19426,490000.0,4,2.25,1960,10275,2.0,0,0,3_Average,7_Average,0,50
19427,630000.0,4,2.0,1770,6000,2.0,0,0,5_Very_Good,7_Average,0,104
19428,595000.0,3,2.75,3290,22649,2.0,0,0,4_Good,8_Good,0,22
19429,872500.0,4,2.0,1990,6000,1.0,0,0,3_Average,9_Better,1,59
19430,490000.0,2,1.0,1760,5250,1.0,0,1,4_Good,7_Average,0,64
19431,1900000.0,4,3.25,5080,27755,2.0,0,0,3_Average,11_Excellent,0,14
19432,310000.0,2,1.0,1020,8102,1.0,0,0,3_Average,7_Average,0,59
19433,450000.0,3,1.0,1350,92721,1.0,0,0,2_Fair,6_Low_Average,0,69
19434,539000.0,3,1.5,1740,12000,2.0,0,0,3_Average,9_Better,0,41
19435,888550.0,3,2.5,3540,38322,2.0,0,0,3_Average,10_Very_Good,0,26
19436,269950.0,3,2.5,1520,8720,1.0,0,0,3_Average,7_Average,0,34
19437,300000.0,3,1.75,1310,9761,1.0,0,0,3_Average,7_Average,0,48
19438,780000.0,2,3.25,3000,24004,1.0,0,0,3_Average,10_Very_Good,0,63
19439,545000.0,3,2.5,2660,20369,2.0,0,0,3_Average,8_Good,0,23
19440,278000.0,3,2.25,2120,9804,2.0,0,0,3_Average,7_Average,0,21
19441,342000.0,3,2.25,1200,2845,2.0,0,0,3_Average,7_Average,0,29
19442,190000.0,4,1.75,1900,9861,1.0,0,0,4_Good,7_Average,0,48
19443,387000.0,2,1.5,1010,948,3.0,0,0,3_Average,8_Good,0,16
19444,279950.0,3,2.25,1850,7480,2.0,0,0,3_Average,7_Average,0,37
19445,550000.0,6,4.5,4520,40164,2.0,0,0,3_Average,9_Better,1,62
19446,439000.0,3,2.0,2010,251341,2.0,0,0,3_Average,8_Good,0,12
19447,774888.0,3,2.25,2420,23507,1.0,0,0,4_Good,8_Good,0,46
19448,480000.0,5,2.5,2732,9500,1.0,0,1,4_Good,8_Good,0,40
19449,835000.0,4,2.0,1910,6960,1.5,0,0,5_Very_Good,8_Good,0,74
19450,1500000.0,5,3.5,3520,5400,2.0,0,0,3_Average,9_Better,0,7
19451,771000.0,4,2.0,2220,3760,1.5,0,0,4_Good,7_Average,0,86
19452,1230000.0,4,2.25,2020,5800,1.0,0,1,4_Good,9_Better,0,74
19453,600000.0,4,2.5,2090,7290,1.0,0,0,5_Very_Good,8_Good,0,49
19454,305000.0,3,1.0,1580,7424,1.0,0,0,3_Average,7_Average,0,53
19455,1390000.0,5,1.75,2650,11340,1.0,0,0,3_Average,8_Good,0,60
19456,216500.0,3,1.0,1020,11652,1.0,0,0,4_Good,6_Low_Average,0,44
19457,370000.0,3,2.5,1070,1219,2.0,0,0,3_Average,7_Average,0,11
19458,492650.0,4,1.75,2120,9786,1.0,0,0,3_Average,8_Good,0,48
19459,431200.0,5,1.75,1360,10609,1.0,0,0,3_Average,7_Average,0,49
19460,277500.0,4,2.0,1700,12048,2.0,0,0,3_Average,7_Average,0,25
19461,278000.0,5,1.5,1820,8712,1.0,0,0,5_Very_Good,7_Average,0,55
19462,351000.0,4,1.0,1430,8400,1.0,0,0,3_Average,6_Low_Average,0,46
19463,850000.0,4,3.5,4140,7089,2.0,0,0,3_Average,10_Very_Good,0,12
19464,885000.0,2,2.0,1313,3600,1.0,0,0,3_Average,8_Good,1,111
19465,399950.0,3,2.0,1590,87120,1.0,0,1,3_Average,8_Good,0,17
19466,185000.0,3,1.75,1080,9262,1.0,0,0,3_Average,7_Average,0,47
19467,440000.0,5,3.0,2730,6000,1.0,0,0,3_Average,8_Good,0,36
19468,2400000.0,4,3.25,3800,19798,2.0,0,0,3_Average,10_Very_Good,1,46
19469,299000.0,3,2.25,2540,9961,1.0,0,0,4_Good,8_Good,0,46
19470,299500.0,3,1.75,1810,34500,1.0,0,0,3_Average,8_Good,0,35
19471,420000.0,3,1.5,1540,7506,1.0,0,0,5_Very_Good,7_Average,0,54
19472,234000.0,4,1.0,1390,18000,1.0,0,0,3_Average,7_Average,1,60
19473,540000.0,2,1.75,1460,4800,1.0,0,0,5_Very_Good,7_Average,0,65
19474,649950.0,4,2.5,2350,63162,2.0,0,0,4_Good,8_Good,0,21
19475,330000.0,3,1.0,1160,7912,1.0,0,0,4_Good,7_Average,0,59
19476,840000.0,4,3.25,3500,5960,2.0,0,0,3_Average,9_Better,0,5
19477,370000.0,3,2.5,1980,6922,2.0,0,0,5_Very_Good,8_Good,0,24
19478,410000.0,3,1.5,1250,7700,1.0,0,0,5_Very_Good,7_Average,0,47
19479,257000.0,2,1.0,770,7200,1.0,0,0,3_Average,7_Average,0,64
19480,350000.0,3,1.0,1920,6710,1.0,0,0,3_Average,7_Average,0,56
19481,380000.0,2,1.0,1120,7560,1.0,0,1,3_Average,6_Low_Average,0,68
19482,344000.0,3,1.0,1150,12402,1.0,0,0,4_Good,6_Low_Average,0,46
19483,488000.0,3,2.5,1590,2550,3.0,0,0,3_Average,7_Average,0,30
19484,465000.0,3,1.0,910,3880,1.0,0,0,3_Average,7_Average,0,73
19485,229500.0,2,1.75,1870,6625,1.0,0,0,3_Average,7_Average,0,67
19486,445000.0,5,3.0,2420,11250,2.0,0,0,3_Average,8_Good,0,2
19487,246000.0,4,1.5,2120,7110,1.5,0,0,3_Average,6_Low_Average,0,96
19488,545000.0,5,2.5,2730,17240,1.0,0,0,5_Very_Good,7_Average,0,57
19489,518000.0,4,2.5,2560,5672,2.0,0,1,3_Average,8_Good,0,10
19490,565000.0,4,2.5,2620,10016,2.0,0,0,3_Average,8_Good,0,19
19491,445000.0,4,2.5,2760,8558,2.0,0,0,3_Average,7_Average,0,14
19492,968000.0,5,2.5,2900,9799,1.0,0,0,3_Average,8_Good,0,56
19493,725000.0,3,2.0,1820,6324,1.0,0,0,5_Very_Good,7_Average,0,70
19494,315500.0,3,1.75,1870,8400,1.0,0,0,3_Average,7_Average,0,38
19495,487585.0,4,1.75,2010,9211,1.0,0,0,3_Average,7_Average,0,38
19496,246500.0,2,1.0,940,6000,1.0,0,0,2_Fair,7_Average,0,61
19497,819000.0,3,1.75,1850,6000,1.5,0,0,3_Average,8_Good,1,102
19498,349900.0,5,2.5,2530,4229,2.0,0,0,3_Average,7_Average,0,11
19499,267000.0,3,1.0,940,4700,1.0,0,0,4_Good,6_Low_Average,0,73
19500,480000.0,3,2.25,1820,15000,1.0,0,0,3_Average,7_Average,0,37
19501,525000.0,2,1.0,1510,3360,1.0,0,0,3_Average,7_Average,0,91
19502,578000.0,4,2.5,2070,5415,2.0,0,0,3_Average,8_Good,0,19
19503,345000.0,3,2.5,1380,1547,3.0,0,0,3_Average,8_Good,0,15
19504,499000.0,3,1.0,1270,6250,1.0,0,0,3_Average,7_Average,0,60
19505,425000.0,3,1.5,1390,9680,1.0,0,0,4_Good,7_Average,0,59
19506,268000.0,4,3.0,1840,7510,2.0,0,0,5_Very_Good,8_Good,1,27
19507,240000.0,3,1.0,1600,12566,1.0,0,0,4_Good,7_Average,0,44
19508,147000.0,3,1.5,1480,9606,1.0,0,0,4_Good,7_Average,0,51
19509,500000.0,4,2.0,2120,7806,1.0,0,0,4_Good,6_Low_Average,0,66
19510,1010000.0,4,2.75,2940,5400,1.5,0,1,5_Very_Good,8_Good,0,105
19511,991500.0,4,3.0,3820,26895,2.0,0,1,3_Average,11_Excellent,0,20
19512,510000.0,5,2.0,2740,3838,1.0,0,0,4_Good,7_Average,0,56
19513,1980000.0,4,4.0,4360,12081,2.0,0,0,3_Average,10_Very_Good,0,8
19514,484998.0,4,2.5,1540,1870,2.0,0,0,3_Average,8_Good,0,1
19515,1280000.0,4,3.5,4660,17398,2.0,0,1,3_Average,11_Excellent,0,12
19516,210000.0,3,1.75,1590,7617,2.0,0,0,3_Average,7_Average,0,29
19517,450000.0,2,1.0,1180,10720,1.0,0,0,4_Good,7_Average,0,60
19518,875000.0,4,1.75,2360,8286,1.0,0,0,3_Average,7_Average,0,63
19519,529950.0,4,2.75,1860,7500,1.0,0,0,5_Very_Good,8_Good,0,48
19520,415000.0,3,1.75,1470,4000,1.0,0,0,3_Average,7_Average,0,36
19521,590000.0,4,2.0,2990,12970,1.5,0,1,4_Good,7_Average,0,67
19522,379950.0,3,1.5,1690,9144,1.0,0,0,4_Good,7_Average,0,59
19523,385000.0,1,1.0,660,3570,1.0,0,0,3_Average,6_Low_Average,0,109
19524,588000.0,3,1.75,2310,7620,2.0,0,0,3_Average,8_Good,0,73
19525,252500.0,2,1.0,770,2191,1.0,0,0,3_Average,6_Low_Average,0,78
19526,530000.0,3,3.5,2320,3174,2.0,0,0,3_Average,9_Better,0,18
19527,385000.0,2,1.5,1370,159865,1.0,0,0,3_Average,7_Average,0,55
19528,419000.0,3,2.25,1700,7650,1.0,0,0,4_Good,7_Average,0,40
19529,175000.0,2,1.0,960,5508,1.0,0,0,3_Average,6_Low_Average,0,64
19530,515000.0,2,1.0,1150,5664,1.0,0,0,3_Average,7_Average,0,67
19531,945000.0,4,2.5,2910,4680,1.5,0,0,5_Very_Good,9_Better,0,78
19532,359900.0,5,2.25,2290,7420,1.0,0,0,3_Average,7_Average,0,42
19533,419950.0,4,2.5,2260,5164,2.0,0,0,3_Average,8_Good,0,19
19534,460000.0,3,1.75,1300,4000,1.0,0,0,3_Average,7_Average,0,62
19535,255000.0,3,2.25,1850,7151,2.0,0,0,3_Average,7_Average,0,26
19536,481000.0,4,1.75,1920,9500,1.0,0,0,4_Good,7_Average,0,49
19537,719521.0,4,1.75,1920,9500,1.0,0,0,4_Good,7_Average,0,49
19538,1080000.0,3,3.0,4910,43560,2.0,0,0,4_Good,10_Very_Good,0,26
19539,334000.0,4,2.5,2210,6080,1.0,0,1,4_Good,8_Good,0,50
19540,675000.0,4,2.75,2280,3200,1.5,0,0,5_Very_Good,8_Good,0,84
19541,556000.0,3,1.75,1640,7437,1.0,0,0,3_Average,7_Average,0,67
19542,900000.0,4,2.0,1980,7200,2.0,0,1,3_Average,8_Good,0,105
19543,400000.0,3,1.0,900,4084,1.5,0,0,3_Average,7_Average,0,105
19544,724950.0,4,1.75,1960,4340,1.0,0,0,5_Very_Good,8_Good,0,103
19545,321000.0,4,2.25,1800,4500,2.0,0,0,4_Good,8_Good,0,11
19546,1360000.0,4,3.5,4270,5800,2.0,0,1,5_Very_Good,10_Very_Good,0,78
19547,171000.0,4,2.0,1520,19672,1.0,0,0,3_Average,6_Low_Average,0,95
19548,1360000.0,4,3.0,5430,108900,2.0,0,0,4_Good,10_Very_Good,0,28
19549,323000.0,3,1.75,1950,15037,1.0,0,0,3_Average,7_Average,0,26
19550,491500.0,4,1.75,2190,125452,1.0,0,1,3_Average,9_Better,0,47
19551,226000.0,4,1.5,1200,10890,1.0,0,0,5_Very_Good,7_Average,0,43
19552,580000.0,6,1.75,2180,4000,1.5,0,0,4_Good,7_Average,0,89
19553,640000.0,4,2.5,2320,11259,2.0,0,0,3_Average,9_Better,0,33
19554,619790.0,3,1.75,1040,5097,1.0,0,0,4_Good,7_Average,0,71
19555,383962.0,4,2.5,2700,6998,2.0,0,0,3_Average,8_Good,0,14
19556,373000.0,3,2.0,1400,2445,1.0,0,0,3_Average,7_Average,0,13
19557,541338.0,3,2.5,2060,8123,2.0,0,0,3_Average,8_Good,0,38
19558,254922.0,2,1.0,780,8160,1.0,0,0,4_Good,6_Low_Average,0,62
19559,575000.0,3,2.25,2400,5000,1.5,0,0,4_Good,7_Average,0,89
19560,650000.0,4,3.0,2900,15535,1.0,0,1,4_Good,7_Average,0,54
19561,269950.0,3,1.5,1740,9547,1.0,0,0,4_Good,7_Average,0,53
19562,270950.0,2,1.0,780,6250,1.0,0,0,3_Average,6_Low_Average,0,73
19563,495000.0,3,2.75,2430,14861,1.0,0,0,3_Average,9_Better,0,27
19564,794154.0,4,2.0,2210,8556,1.0,0,1,4_Good,8_Good,0,61
19565,340768.0,3,1.5,1510,11200,1.0,0,0,4_Good,8_Good,0,55
19566,375000.0,2,1.0,900,5413,1.0,0,0,3_Average,7_Average,0,68
19567,820000.0,4,2.5,3670,7000,2.0,0,0,3_Average,10_Very_Good,0,10
19568,555000.0,2,2.25,1160,954,2.0,0,0,3_Average,8_Good,0,1
19569,312500.0,2,1.5,1070,1200,2.0,0,0,3_Average,7_Average,0,16
19570,450000.0,2,1.0,950,4560,1.5,0,0,3_Average,7_Average,0,90
19571,739000.0,3,2.75,2950,6667,2.0,0,0,3_Average,9_Better,0,12
19572,320000.0,3,2.0,1420,1716,2.0,0,0,3_Average,7_Average,0,12
19573,235000.0,3,1.0,1590,13000,1.5,0,0,3_Average,6_Low_Average,0,71
19574,275500.0,4,1.0,1290,5000,1.5,0,0,3_Average,7_Average,0,58
19575,564000.0,2,2.0,1690,4500,1.0,0,0,3_Average,8_Good,0,11
19576,263000.0,4,1.75,1340,8700,1.5,0,0,3_Average,6_Low_Average,0,57
19577,257000.0,3,1.75,1397,18000,1.0,0,0,3_Average,7_Average,1,50
19578,725000.0,4,2.5,3750,218506,2.0,0,0,3_Average,10_Very_Good,0,24
19579,300000.0,3,2.25,2000,7560,1.0,0,0,3_Average,7_Average,0,36
19580,328000.0,3,2.0,2250,7904,1.5,0,0,3_Average,8_Good,0,17
19581,187500.0,3,1.0,840,8400,1.0,0,0,3_Average,6_Low_Average,0,56
19582,400000.0,3,1.0,1100,5100,2.0,0,0,4_Good,7_Average,0,115
19583,515000.0,3,1.5,1660,5100,1.0,0,0,4_Good,7_Average,0,61
19584,1410000.0,2,2.0,2180,18525,1.0,1,1,5_Very_Good,9_Better,0,63
19585,235000.0,3,1.0,1460,8400,1.0,0,0,3_Average,7_Average,0,57
19586,669000.0,4,2.5,2470,4945,2.0,0,0,3_Average,8_Good,0,3
19587,282000.0,3,1.0,1250,13503,1.5,0,0,4_Good,6_Low_Average,0,84
19588,663000.0,3,2.0,1480,3876,1.0,0,0,5_Very_Good,7_Average,0,87
19589,279900.0,3,3.25,2240,5000,2.0,0,0,3_Average,9_Better,0,26
19590,335000.0,3,2.0,1570,7200,1.0,0,0,4_Good,7_Average,0,63
19591,689000.0,4,2.75,3250,10000,2.0,0,0,3_Average,9_Better,0,1
19592,413100.0,3,2.25,1790,231303,1.0,0,0,3_Average,7_Average,0,35
19593,506950.0,3,2.5,2080,4931,2.0,0,0,3_Average,8_Good,0,15
19594,500000.0,3,2.5,1480,1171,3.0,0,0,3_Average,8_Good,0,9
19595,540000.0,5,3.0,3610,9775,2.0,0,0,3_Average,8_Good,0,12
19596,812000.0,3,2.5,2040,4559,2.0,0,0,3_Average,9_Better,0,17
19597,1200000.0,4,3.25,3850,19842,2.0,0,1,3_Average,11_Excellent,0,26
19598,370000.0,3,2.25,3230,35306,2.0,0,0,3_Average,9_Better,0,28
19599,338000.0,3,2.0,2440,23512,1.0,0,0,3_Average,6_Low_Average,0,82
19600,185000.0,4,1.0,1490,6600,1.0,0,0,3_Average,7_Average,0,46
19601,450000.0,3,1.0,1150,35415,1.0,0,0,4_Good,7_Average,0,65
19602,451000.0,2,1.0,900,6000,1.0,0,0,3_Average,7_Average,1,71
19603,785000.0,4,2.5,3210,24527,1.5,0,0,3_Average,11_Excellent,0,31
19604,850000.0,5,3.0,3900,5250,1.5,0,1,5_Very_Good,8_Good,0,84
19605,235000.0,3,1.0,1240,18000,1.0,0,0,2_Fair,7_Average,0,72
19606,1150000.0,3,1.75,1760,6788,2.0,1,1,3_Average,7_Average,0,75
19607,377500.0,3,2.25,1410,1377,2.0,0,0,3_Average,7_Average,0,10
19608,825500.0,3,2.5,2780,11964,2.0,0,0,3_Average,9_Better,0,6
19609,1060000.0,5,3.25,3230,3825,2.0,0,0,3_Average,9_Better,0,1
19610,880000.0,5,3.5,4600,8764,2.0,0,0,3_Average,10_Very_Good,0,8
19611,413800.0,3,2.0,1440,4421,1.0,0,0,3_Average,8_Good,0,8
19612,504200.0,2,1.5,1200,1687,3.0,0,0,3_Average,8_Good,0,7
19613,421500.0,4,3.0,2793,5703,2.0,0,0,3_Average,9_Better,0,6
19614,855169.0,4,2.5,2970,5050,2.0,0,0,3_Average,8_Good,0,1
19615,380000.0,3,2.0,1440,3218,1.0,0,0,3_Average,7_Average,0,7
19616,580000.0,3,2.25,1480,1026,3.0,0,0,3_Average,8_Good,0,1
19617,377000.0,3,2.5,1870,5333,2.0,0,0,3_Average,8_Good,0,3
19618,329900.0,4,2.75,2475,4000,2.0,0,0,3_Average,7_Average,0,1
19619,921800.0,4,2.5,2950,7024,2.0,0,0,3_Average,10_Very_Good,0,3
19620,529500.0,3,2.25,1410,905,3.0,0,0,3_Average,9_Better,0,1
19621,363990.0,4,2.5,2240,3712,2.0,0,0,3_Average,8_Good,0,1
19622,834950.0,5,2.75,3230,6500,2.0,0,0,3_Average,9_Better,0,1
19623,399000.0,3,2.0,2100,31550,1.0,0,0,3_Average,8_Good,0,5
19624,338900.0,3,2.25,1936,9495,1.0,0,0,3_Average,8_Good,0,2
19625,419950.0,3,2.5,3120,6000,2.0,0,0,3_Average,9_Better,0,8
19626,493000.0,4,2.5,2070,4270,2.0,0,0,3_Average,8_Good,0,5
19627,650000.0,4,2.5,3700,4500,2.0,0,0,3_Average,9_Better,0,8
19628,456000.0,3,2.5,2130,5205,2.0,0,0,3_Average,8_Good,0,2
19629,425000.0,3,2.25,1620,997,2.5,0,0,3_Average,8_Good,0,5
19630,348000.0,3,2.5,1490,2478,3.0,0,0,3_Average,8_Good,0,6
19631,1040000.0,5,4.0,4180,7232,2.0,0,0,3_Average,9_Better,0,1
19632,299000.0,2,2.5,1400,1262,2.0,0,0,3_Average,8_Good,0,7
19633,1260000.0,4,3.75,3490,9170,2.0,0,0,3_Average,9_Better,0,3
19634,155000.0,3,1.0,1300,6098,1.0,0,0,3_Average,7_Average,0,2
19635,319500.0,4,2.5,2730,4962,2.0,0,0,3_Average,8_Good,0,9
19636,274000.0,3,2.5,1830,2517,2.0,0,0,3_Average,8_Good,0,10
19637,429000.0,5,2.5,2340,4500,2.0,0,0,3_Average,7_Average,0,6
19638,267800.0,3,1.75,1410,1899,2.0,0,0,3_Average,8_Good,0,1
19639,369950.0,3,2.5,1930,8254,2.0,0,0,3_Average,7_Average,0,1
19641,440000.0,4,3.5,3180,4869,2.0,0,0,3_Average,8_Good,0,8
19642,839704.0,4,3.25,2950,4161,2.0,0,0,3_Average,10_Very_Good,0,1
19643,535000.0,3,3.25,1430,1276,3.0,0,0,3_Average,8_Good,0,8
19644,290000.0,2,1.5,1020,1275,3.0,0,0,3_Average,8_Good,0,7
19645,370000.0,3,2.5,1650,1793,3.0,0,0,3_Average,8_Good,0,8
19646,405000.0,3,2.0,1060,651,3.0,0,0,3_Average,7_Average,0,8
19647,499431.0,4,2.75,2620,6019,2.0,0,0,3_Average,8_Good,0,2
19648,275000.0,4,2.5,1830,3868,2.0,0,0,3_Average,7_Average,0,8
19649,320000.0,3,2.25,998,844,2.0,0,0,3_Average,7_Average,0,8
19650,425000.0,4,2.5,2070,4427,2.0,0,0,3_Average,7_Average,0,8
19651,1450000.0,4,3.5,2860,2199,3.0,0,0,3_Average,10_Very_Good,0,2
19652,340000.0,3,2.0,1920,5688,1.0,0,1,3_Average,9_Better,0,8
19653,299900.0,3,2.5,1210,2046,2.0,0,0,3_Average,9_Better,0,7
19654,865950.0,5,3.5,4890,12039,2.0,0,0,3_Average,9_Better,0,1
19655,720000.0,4,2.5,3420,17038,2.0,0,0,3_Average,9_Better,0,8
19656,460000.0,4,3.5,2870,3225,2.0,0,1,3_Average,9_Better,0,9
19657,375000.0,3,2.5,1600,2042,2.0,0,0,3_Average,8_Good,0,10
19658,386180.0,2,1.5,960,1829,2.0,0,0,3_Average,7_Average,0,10
19659,280000.0,3,2.75,1740,5639,1.0,0,1,3_Average,7_Average,0,5
19660,359000.0,4,2.5,2575,4725,2.0,0,0,3_Average,8_Good,0,4
19661,785000.0,5,3.25,3660,11995,2.0,0,1,3_Average,10_Very_Good,0,9
19662,425000.0,3,2.25,1420,1230,2.0,0,0,3_Average,8_Good,0,6
19663,575000.0,5,2.5,3070,7200,2.0,0,0,3_Average,8_Good,0,10
19664,465000.0,3,2.5,1920,144619,1.0,0,0,3_Average,8_Good,0,1
19665,1850000.0,4,3.25,4160,10335,2.0,0,0,3_Average,10_Very_Good,0,1
19666,720000.0,4,3.25,3276,10801,2.0,0,0,3_Average,9_Better,0,7
19667,390000.0,5,3.75,2890,5000,1.0,0,0,3_Average,7_Average,0,9
19668,2210000.0,3,2.5,3430,10177,2.0,0,0,3_Average,10_Very_Good,0,1
19669,1050000.0,4,3.5,3390,3979,2.0,0,0,3_Average,9_Better,0,1
19670,915000.0,6,3.75,2930,14980,2.0,0,1,3_Average,9_Better,0,2
19671,562000.0,2,2.25,1300,1314,3.0,0,0,3_Average,8_Good,0,7
19672,349000.0,2,1.75,1250,1208,2.0,0,0,3_Average,7_Average,0,8
19673,375000.0,4,2.5,2310,7800,2.0,0,0,3_Average,8_Good,0,4
19674,479950.0,2,2.25,1360,1336,3.0,0,0,3_Average,8_Good,0,7
19675,319000.0,4,2.5,2020,5100,2.0,0,0,3_Average,7_Average,0,5
19676,325000.0,3,1.5,1270,1067,3.0,0,0,3_Average,8_Good,0,6
19677,505657.0,4,2.75,2790,8092,2.0,0,0,3_Average,8_Good,0,2
19678,340000.0,4,2.5,2320,4142,2.0,0,0,3_Average,7_Average,0,5
19679,250000.0,3,2.5,1750,6351,2.0,0,0,3_Average,7_Average,0,3
19680,349500.0,4,2.5,2030,4596,2.0,0,0,3_Average,8_Good,0,1
19681,290750.0,3,2.5,1270,865,2.0,0,0,3_Average,7_Average,0,7
19682,715000.0,5,3.25,2710,2356,2.0,0,0,3_Average,8_Good,0,2
19683,689950.0,4,2.75,2520,8433,2.0,0,0,3_Average,8_Good,0,1
19684,425000.0,2,2.5,1340,1263,3.0,0,0,3_Average,8_Good,0,7
19685,657000.0,2,3.0,1570,1281,3.0,0,0,3_Average,8_Good,0,1
19686,359950.0,4,3.5,2690,5564,2.0,0,0,3_Average,7_Average,0,8
19687,319900.0,4,2.75,2475,4276,2.0,0,0,3_Average,7_Average,0,1
19688,532000.0,3,3.75,2260,2050,2.0,0,0,3_Average,9_Better,0,5
19689,291000.0,2,1.0,840,863,3.0,0,0,3_Average,8_Good,0,7
19690,675000.0,3,3.25,1720,1330,2.0,0,0,3_Average,8_Good,0,11
19691,885000.0,3,2.25,2940,6500,3.0,0,0,3_Average,9_Better,0,1
19692,1450000.0,5,3.5,4170,9090,2.0,0,0,3_Average,10_Very_Good,0,7
19693,780000.0,6,4.25,4310,10000,2.0,0,0,3_Average,8_Good,0,7
19694,839950.0,4,2.75,3010,7200,2.0,0,0,3_Average,9_Better,0,1
19695,645000.0,3,2.5,2170,1984,2.5,0,0,3_Average,8_Good,0,7
19696,263000.0,3,2.5,1584,3200,2.0,0,0,3_Average,7_Average,0,4
19697,345000.0,2,2.25,1110,1290,3.0,0,0,3_Average,8_Good,0,9
19698,505000.0,4,2.5,2420,5006,2.0,0,0,3_Average,8_Good,0,2
19699,522500.0,2,2.25,1430,1210,2.0,0,0,3_Average,8_Good,0,10
19700,400000.0,3,2.5,2393,4788,2.0,0,0,3_Average,8_Good,0,3
